   40
     21.0423   0.123313   0.182090    3.15044E-02  -0.117620   -3.87180E-02
   -0.214989    3.14034E-02   0.288954   -2.39194E-03    1.03828E-01  -0.210629
     1.09136E-02    6.43322E-02  -0.139968  -0.187589  -0.134879  -0.111296
    0.114543  -0.293361   0.151169   -5.52638E-02    3.06739E-03    1.21012E-02
    0.193209  -0.236775   -7.65731E-02   0.135456  -0.367668   -5.55545E-02
   -0.185332    3.78070E-02   -1.76950E-02   -6.14019E-02    1.05882E-02   -2.04974E-02
    -3.01782E-02    9.78412E-03    4.68472E-02   -5.31004E-02   -8.70724E-02
    0.111521   -1.50668E-02   0.207467   -6.45901E-02   0.267568  -0.170268
     4.68429E-02   0.138132  -0.199423  -0.122705  -0.130430    4.74931E-02
     7.30366E-02   -6.44528E-02  -0.223690   -8.65593E-02   -5.59554E-02  -0.125660
    0.106568   -6.99413E-02    2.67552E-02   0.125131   0.106020   -1.00328E-01
     4.40298E-02   0.121107   0.129599  -0.129200  -0.192122  -0.218523   0.179788
    0.152346    4.24463E-02   -1.01965E-02    1.84098E-02   -2.48896E-02  -0.201019
   -0.181724  -0.118932  -0.119849  -0.261199   -9.41185E-03   -5.59482E-02
     1.99484E-02   -1.48174E-02   -1.08320E-02   -9.29110E-02   -2.73283E-02
     5.87373E-02    9.18209E-04   0.124590   -6.69492E-02   0.106396   -4.78036E-02
     7.42876E-02   0.130109   0.105001   0.163006   0.146001    4.60288E-02
     6.72364E-02   0.115724  -0.139974   -8.50072E-02    5.87697E-02    8.28083E-02
    -8.09402E-02    2.55310E-02   -4.23117E-02   0.142532    2.30028E-02  -0.193369
     1.76641E-02  -0.110086    9.44761E-02   -4.34224E-03  -0.238135   -5.30501E-02
     7.87492E-02  -0.219624   -9.28222E-02  -0.195445   -4.31113E-02    1.01440E-01
    -9.50589E-02   0.139355    2.38256E-02   -2.68252E-02   -7.50475E-03   -7.68742E-02
   -0.148598   -5.30907E-02   -3.77944E-02   0.115538   -1.97835E-02    9.11087E-02
