80100
 -88.00  +82.00 4  2.6221  5.5225  3.2711  3.2596
 -88.00  +84.00 0  3.0416  7.2475  4.1584  4.1562
 -88.00  +84.00 1  2.9465  6.9246  3.9982  3.9867
 -88.00  +84.00 2  2.6794  5.8210  3.4381  3.4087
 -88.00  +84.00 3  2.6148  5.4820  3.2509  3.2333
 -88.00  +84.00 4  2.6222  5.5227  3.2712  3.2597
 -88.00  +86.00 0  3.0419  7.2485  4.1588  4.1569
 -88.00  +86.00 1  2.9470  6.9263  3.9990  3.9877
 -88.00  +86.00 2  2.6799  5.8237  3.4394  3.4104
 -88.00  +86.00 3  2.6150  5.4830  3.2514  3.2340
 -88.00  +86.00 4  2.6222  5.5228  3.2713  3.2599
 -88.00  +88.00 0  3.0422  7.2493  4.1592  4.1574
 -88.00  +88.00 1  2.9474  6.9279  3.9997  3.9887
 -88.00  +88.00 2  2.6805  5.8265  3.4408  3.4121
 -88.00  +88.00 3  2.6151  5.4839  3.2518  3.2346
 -88.00  +88.00 4  2.6222  5.5230  3.2713  3.2601
 -88.00  +90.00 0  3.0424  7.2501  4.1595  4.1579
 -88.00  +90.00 1  2.9479  6.9294  4.0004  3.9896
 -88.00  +90.00 2  2.6811  5.8294  3.4422  3.4139
 -88.00  +90.00 3  2.6153  5.4848  3.2523  3.2352
 -88.00  +90.00 4  2.6222  5.5231  3.2714  3.2602
 -88.00  +92.00 0  3.0426  7.2506  4.1597  4.1583
 -88.00  +92.00 1  2.9483  6.9308  4.0010  3.9906
 -88.00  +92.00 2  2.6817  5.8323  3.4436  3.4157
 -88.00  +92.00 3  2.6155  5.4858  3.2527  3.2359
 -88.00  +92.00 4  2.6223  5.5232  3.2714  3.2603
 -88.00  +94.00 0  3.0427  7.2510  4.1599  4.1586
 -88.00  +94.00 1  2.9486  6.9321  4.0016  3.9914
 -88.00  +94.00 2  2.6823  5.8353  3.4450  3.4176
 -88.00  +94.00 3  2.6157  5.4867  3.2532  3.2366
 -88.00  +94.00 4  2.6223  5.5233  3.2714  3.2605
 -88.00  +96.00 0  3.0428  7.2513  4.1599  4.1589
 -88.00  +96.00 1  2.9490  6.9334  4.0021  3.9923
 -88.00  +96.00 2  2.6829  5.8383  3.4465  3.4195
 -88.00  +96.00 3  2.6158  5.4877  3.2536  3.2372
 -88.00  +96.00 4  2.6223  5.5233  3.2713  3.2606
 -88.00  +98.00 0  3.0428  7.2514  4.1599  4.1591
 -88.00  +98.00 1  2.9493  6.9345  4.0026  3.9931
 -88.00  +98.00 2  2.6835  5.8415  3.4480  3.4215
 -88.00  +98.00 3  2.6160  5.4887  3.2541  3.2380
 -88.00  +98.00 4  2.6223  5.5233  3.2713  3.2607
 -88.00 +100.00 0  3.0428  7.2513  4.1598  4.1593
 -88.00 +100.00 1  2.9496  6.9356  4.0030  3.9938
 -88.00 +100.00 2  2.6842  5.8447  3.4495  3.4235
 -88.00 +100.00 3  2.6162  5.4896  3.2545  3.2387
 -88.00 +100.00 4  2.6223  5.5233  3.2712  3.2608
 -88.00 +102.00 0  3.0427  7.2511  4.1596  4.1593
 -88.00 +102.00 1  2.9499  6.9366  4.0034  3.9946
 -88.00 +102.00 2  2.6849  5.8479  3.4511  3.4256
 -88.00 +102.00 3  2.6164  5.4906  3.2550  3.2394
 -88.00 +102.00 4  2.6223  5.5232  3.2711  3.2608
 -88.00 +104.00 0  3.0426  7.2508  4.1593  4.1593
 -88.00 +104.00 1  2.9501  6.9374  4.0037  3.9953
 -88.00 +104.00 2  2.6855  5.8512  3.4526  3.4277
 -88.00 +104.00 3  2.6165  5.4916  3.2554  3.2402
 -88.00 +104.00 4  2.6222  5.5231  3.2710  3.2609
 -88.00 +106.00 0  3.0425  7.2503  4.1590  4.1593
 -88.00 +106.00 1  2.9504  6.9382  4.0039  3.9960
 -88.00 +106.00 2  2.6862  5.8546  3.4542  3.4299
 -88.00 +106.00 3  2.6167  5.4926  3.2559  3.2409
 -88.00 +106.00 4  2.6222  5.5230  3.2709  3.2610
 -88.00 +108.00 0  3.0423  7.2497  4.1586  4.1592
 -88.00 +108.00 1  2.9506  6.9390  4.0042  3.9966
 -88.00 +108.00 2  2.6869  5.8580  3.4558  3.4321
 -88.00 +108.00 3  2.6169  5.4937  3.2563  3.2417
 -88.00 +108.00 4  2.6222  5.5229  3.2707  3.2610
 -88.00 +110.00 0  3.0421  7.2490  4.1581  4.1590
 -88.00 +110.00 1  2.9508  6.9396  4.0043  3.9973
 -88.00 +110.00 2  2.6876  5.8615  3.4575  3.4344
 -88.00 +110.00 3  2.6171  5.4947  3.2568  3.2425
 -88.00 +110.00 4  2.6222  5.5227  3.2706  3.2611
 -88.00 +112.00 0  3.0418  7.2481  4.1576  4.1588
 -88.00 +112.00 1  2.9509  6.9402  4.0045  3.9979
 -88.00 +112.00 2  2.6883  5.8650  3.4591  3.4367
 -88.00 +112.00 3  2.6173  5.4957  3.2572  3.2433
 -88.00 +112.00 4  2.6221  5.5225  3.2704  3.2611
 -88.00 +114.00 0  3.0415  7.2472  4.1570  4.1585
 -88.00 +114.00 1  2.9511  6.9407  4.0046  3.9984
 -88.00 +114.00 2  2.6891  5.8685  3.4607  3.4390
 -88.00 +114.00 3  2.6175  5.4968  3.2577  3.2441
 -88.00 +114.00 4  2.6221  5.5223  3.2702  3.2612
 -88.00 +116.00 0  3.0412  7.2461  4.1563  4.1582
 -88.00 +116.00 1  2.9512  6.9411  4.0046  3.9990
 -88.00 +116.00 2  2.6898  5.8721  3.4624  3.4414
 -88.00 +116.00 3  2.6177  5.4978  3.2581  3.2449
 -88.00 +116.00 4  2.6221  5.5221  3.2700  3.2612
 -88.00 +118.00 0  3.0409  7.2450  4.1557  4.1579
 -88.00 +118.00 1  2.9513  6.9415  4.0046  3.9995
 -88.00 +118.00 2  2.6905  5.8757  3.4640  3.4438
 -88.00 +118.00 3  2.6178  5.4988  3.2586  3.2457
 -88.00 +118.00 4  2.6220  5.5219  3.2698  3.2612
 -88.00 +120.00 0  3.0405  7.2438  4.1549  4.1575
 -88.00 +120.00 1  2.9514  6.9418  4.0046  4.0000
 -88.00 +120.00 2  2.6913  5.8792  3.4657  3.4461
 -88.00 +120.00 3  2.6180  5.4999  3.2590  3.2465
 -88.00 +120.00 4  2.6220  5.5216  3.2696  3.2613
 -88.00 +122.00 0  3.0401  7.2426  4.1542  4.1571
 -88.00 +122.00 1  2.9515  6.9421  4.0046  4.0005
 -88.00 +122.00 2  2.6920  5.8828  3.4673  3.4485
 -88.00 +122.00 3  2.6182  5.5009  3.2595  3.2474
 -88.00 +122.00 4  2.6219  5.5214  3.2694  3.2613
 -88.00 +124.00 0  3.0397  7.2413  4.1534  4.1567
 -88.00 +124.00 1  2.9515  6.9424  4.0045  4.0010
 -88.00 +124.00 2  2.6927  5.8863  3.4689  3.4509
 -88.00 +124.00 3  2.6184  5.5019  3.2599  3.2482
 -88.00 +124.00 4  2.6219  5.5211  3.2692  3.2613
 -88.00 +126.00 0  3.0393  7.2399  4.1526  4.1563
 -88.00 +126.00 1  2.9516  6.9426  4.0045  4.0014
 -88.00 +126.00 2  2.6935  5.8898  3.4705  3.4533
 -88.00 +126.00 3  2.6186  5.5029  3.2603  3.2490
 -88.00 +126.00 4  2.6218  5.5209  3.2690  3.2613
 -88.00 +128.00 0  3.0389  7.2386  4.1518  4.1558
 -88.00 +128.00 1  2.9516  6.9427  4.0044  4.0019
 -88.00 +128.00 2  2.6942  5.8933  3.4720  3.4556
 -88.00 +128.00 3  2.6187  5.5039  3.2607  3.2498
 -88.00 +128.00 4  2.6218  5.5206  3.2687  3.2613
 -88.00 +130.00 0  3.0385  7.2372  4.1510  4.1554
 -88.00 +130.00 1  2.9517  6.9429  4.0043  4.0023
 -88.00 +130.00 2  2.6949  5.8966  3.4736  3.4579
 -88.00 +130.00 3  2.6189  5.5048  3.2611  3.2506
 -88.00 +130.00 4  2.6217  5.5203  3.2685  3.2613
 -88.00 +132.00 0  3.0381  7.2359  4.1502  4.1549
 -88.00 +132.00 1  2.9517  6.9430  4.0041  4.0027
 -88.00 +132.00 2  2.6955  5.8999  3.4750  3.4602
 -88.00 +132.00 3  2.6191  5.5057  3.2615  3.2514
 -88.00 +132.00 4  2.6217  5.5200  3.2683  3.2614
 -88.00 +134.00 0  3.0377  7.2345  4.1494  4.1545
 -88.00 +134.00 1  2.9517  6.9431  4.0040  4.0032
 -88.00 +134.00 2  2.6962  5.9031  3.4765  3.4624
 -88.00 +134.00 3  2.6192  5.5066  3.2618  3.2521
 -88.00 +134.00 4  2.6216  5.5197  3.2680  3.2614
 -88.00 +136.00 0  3.0373  7.2332  4.1486  4.1541
 -88.00 +136.00 1  2.9518  6.9432  4.0039  4.0036
 -88.00 +136.00 2  2.6969  5.9062  3.4778  3.4645
 -88.00 +136.00 3  2.6194  5.5075  3.2622  3.2529
 -88.00 +136.00 4  2.6216  5.5195  3.2678  3.2614
 -88.00 +138.00 0  3.0369  7.2319  4.1478  4.1537
 -88.00 +138.00 1  2.9518  6.9432  4.0037  4.0039
 -88.00 +138.00 2  2.6975  5.9092  3.4791  3.4666
 -88.00 +138.00 3  2.6196  5.5083  3.2625  3.2536
 -88.00 +138.00 4  2.6215  5.5192  3.2676  3.2614
 -88.00 +140.00 0  3.0365  7.2307  4.1471  4.1533
 -88.00 +140.00 1  2.9518  6.9433  4.0036  4.0043
 -88.00 +140.00 2  2.6981  5.9120  3.4804  3.4686
 -88.00 +140.00 3  2.6197  5.5091  3.2628  3.2543
 -88.00 +140.00 4  2.6215  5.5189  3.2673  3.2614
 -88.00 +142.00 0  3.0362  7.2296  4.1464  4.1529
 -88.00 +142.00 1  2.9518  6.9433  4.0034  4.0047
 -88.00 +142.00 2  2.6986  5.9147  3.4815  3.4705
 -88.00 +142.00 3  2.6198  5.5098  3.2630  3.2549
 -88.00 +142.00 4  2.6214  5.5187  3.2671  3.2614
 -88.00 +144.00 0  3.0358  7.2285  4.1457  4.1526
 -88.00 +144.00 1  2.9518  6.9434  4.0033  4.0051
 -88.00 +144.00 2  2.6991  5.9172  3.4826  3.4724
 -88.00 +144.00 3  2.6199  5.5105  3.2633  3.2556
 -88.00 +144.00 4  2.6214  5.5184  3.2669  3.2614
 -88.00 +146.00 0  3.0355  7.2275  4.1451  4.1524
 -88.00 +146.00 1  2.9518  6.9434  4.0031  4.0055
 -88.00 +146.00 2  2.6996  5.9195  3.4836  3.4741
 -88.00 +146.00 3  2.6201  5.5111  3.2635  3.2562
 -88.00 +146.00 4  2.6213  5.5182  3.2667  3.2614
 -88.00 +148.00 0  3.0352  7.2265  4.1445  4.1521
 -88.00 +148.00 1  2.9519  6.9435  4.0030  4.0058
 -88.00 +148.00 2  2.7001  5.9217  3.4844  3.4757
 -88.00 +148.00 3  2.6202  5.5117  3.2637  3.2567
 -88.00 +148.00 4  2.6213  5.5179  3.2665  3.2615
 -88.00 +150.00 0  3.0350  7.2257  4.1439  4.1519
 -88.00 +150.00 1  2.9519  6.9435  4.0028  4.0062
 -88.00 +150.00 2  2.7005  5.9236  3.4852  3.4773
 -88.00 +150.00 3  2.6203  5.5122  3.2638  3.2572
 -88.00 +150.00 4  2.6213  5.5177  3.2663  3.2615
 -88.00 +152.00 0  3.0348  7.2250  4.1435  4.1518
 -88.00 +152.00 1  2.9519  6.9436  4.0027  4.0066
 -88.00 +152.00 2  2.7008  5.9254  3.4859  3.4787
 -88.00 +152.00 3  2.6203  5.5126  3.2640  3.2577
 -88.00 +152.00 4  2.6212  5.5175  3.2661  3.2615
 -88.00 +154.00 0  3.0346  7.2243  4.1430  4.1517
 -88.00 +154.00 1  2.9519  6.9437  4.0026  4.0069
 -88.00 +154.00 2  2.7012  5.9269  3.4865  3.4800
 -88.00 +154.00 3  2.6204  5.5130  3.2640  3.2582
 -88.00 +154.00 4  2.6212  5.5173  3.2659  3.2615
 -88.00 +156.00 0  3.0344  7.2238  4.1426  4.1516
 -88.00 +156.00 1  2.9519  6.9437  4.0024  4.0073
 -88.00 +156.00 2  2.7014  5.9282  3.4869  3.4811
 -88.00 +156.00 3  2.6205  5.5133  3.2641  3.2586
 -88.00 +156.00 4  2.6211  5.5170  3.2657  3.2616
 -88.00 +158.00 0  3.0343  7.2234  4.1423  4.1516
 -88.00 +158.00 1  2.9520  6.9438  4.0023  4.0076
 -88.00 +158.00 2  2.7017  5.9294  3.4873  3.4822
 -88.00 +158.00 3  2.6205  5.5135  3.2641  3.2589
 -88.00 +158.00 4  2.6211  5.5169  3.2655  3.2616
 -88.00 +160.00 0  3.0342  7.2231  4.1421  4.1517
 -88.00 +160.00 1  2.9520  6.9439  4.0022  4.0080
 -88.00 +160.00 2  2.7019  5.9302  3.4875  3.4831
 -88.00 +160.00 3  2.6205  5.5137  3.2641  3.2592
 -88.00 +160.00 4  2.6211  5.5167  3.2654  3.2616
 -88.00 +162.00 0  3.0341  7.2229  4.1419  4.1518
 -88.00 +162.00 1  2.9520  6.9440  4.0021  4.0083
 -88.00 +162.00 2  2.7020  5.9309  3.4877  3.4839
 -88.00 +162.00 3  2.6205  5.5137  3.2640  3.2595
 -88.00 +162.00 4  2.6210  5.5165  3.2652  3.2616
 -88.00 +164.00 0  3.0341  7.2228  4.1417  4.1520
 -88.00 +164.00 1  2.9520  6.9441  4.0020  4.0087
 -88.00 +164.00 2  2.7021  5.9313  3.4877  3.4845
 -88.00 +164.00 3  2.6205  5.5138  3.2639  3.2597
 -88.00 +164.00 4  2.6210  5.5163  3.2650  3.2617
 -88.00 +166.00 0  3.0341  7.2228  4.1416  4.1522
 -88.00 +166.00 1  2.9521  6.9442  4.0019  4.0090
 -88.00 +166.00 2  2.7021  5.9315  3.4876  3.4850
 -88.00 +166.00 3  2.6205  5.5137  3.2638  3.2599
 -88.00 +166.00 4  2.6210  5.5161  3.2649  3.2617
 -88.00 +168.00 0  3.0341  7.2230  4.1416  4.1524
 -88.00 +168.00 1  2.9521  6.9443  4.0018  4.0094
 -88.00 +168.00 2  2.7021  5.9315  3.4874  3.4855
 -88.00 +168.00 3  2.6205  5.5136  3.2636  3.2600
