  0.7083E-01
 -0.1593E-01  0.1106E-01  0.1045E-01
 -0.3824E-02 -0.2129E-02  0.8482E-02 -0.5236E-02  0.1037E-01 -0.1450E-02  0.4863E-04 -0.2934E-02 -0.2420E-02 -0.7354E-02 -0.1090E-01
  0.4107E-02  0.1572E-02 -0.2133E-02 -0.2414E-02  0.3494E-03 -0.1653E-02  0.2601E-02 -0.1754E-02 -0.9070E-02  0.1862E-02  0.3564E-02
 -0.2148E-03
  0.2633E-02  0.4121E-02 -0.7767E-03  0.3891E-02  0.3001E-02 -0.4020E-02 -0.4202E-02 -0.2634E-02 -0.8621E-03  0.5388E-03  0.2657E-02
  0.2674E-02 -0.4435E-02  0.7359E-03 -0.4537E-02 -0.3932E-02  0.1934E-02  0.1298E-02  0.5984E-02 -0.1042E-02  0.8354E-03 -0.1093E-02
 -0.3973E-02  0.1059E-02  0.1541E-03 -0.3001E-02  0.8773E-03  0.1700E-02 -0.3484E-02 -0.2966E-02 -0.2067E-02 -0.2348E-02 -0.1146E-02
 -0.3120E-02 -0.1201E-02 -0.2094E-02 -0.4848E-02 -0.7536E-02 -0.8389E-02  0.1968E-02  0.5766E-02 -0.3315E-02  0.8102E-02  0.3356E-02
  0.4365E-02  0.5040E-02  0.7991E-02
  0.4040E-02 -0.6017E-03 -0.1248E-02 -0.2721E-03  0.3312E-02 -0.2071E-02  0.4005E-02 -0.1191E-04  0.7205E-03 -0.2733E-02  0.3861E-02
  0.1058E-02 -0.2973E-02 -0.2731E-02 -0.7296E-02  0.2210E-02  0.5377E-04 -0.4843E-03  0.2520E-03 -0.1023E-02 -0.1518E-02 -0.7924E-04
 -0.1445E-02 -0.4035E-02  0.3870E-02 -0.1554E-02 -0.5288E-02  0.2500E-02 -0.6561E-02  0.1076E-02 -0.1309E-02  0.3418E-02  0.6160E-02
 -0.3408E-02  0.8327E-03 -0.4062E-02  0.1260E-02  0.5702E-03 -0.3092E-02 -0.4801E-02  0.3071E-02  0.1959E-02 -0.2852E-02  0.2457E-02
 -0.4503E-02 -0.5405E-02  0.4465E-02  0.4478E-02 -0.4150E-02
  0.2437E-02 -0.5032E-03 -0.4614E-02  0.4000E-03  0.5574E-03 -0.2062E-02 -0.1622E-02  0.4343E-02  0.4688E-02 -0.3902E-02 -0.1896E-03
 -0.2926E-02 -0.2421E-02 -0.1621E-02 -0.6949E-02 -0.8401E-03  0.5619E-02 -0.2346E-02 -0.3670E-03 -0.7615E-04 -0.2224E-02 -0.1623E-02
 -0.4016E-03  0.5123E-02 -0.6210E-03  0.1557E-02 -0.4490E-02 -0.5113E-02  0.2260E-02  0.2716E-02 -0.2957E-02  0.3305E-02  0.4358E-02
  0.5023E-03 -0.8707E-03  0.2402E-02 -0.3611E-03 -0.2564E-02  0.9353E-02  0.2520E-02  0.2537E-03 -0.2582E-02  0.5998E-02  0.5819E-03
 -0.2120E-02  0.5713E-02 -0.7405E-02 -0.2865E-02  0.2458E-02  0.4669E-02 -0.6181E-02
 -0.2275E-02  0.1317E-02 -0.2770E-02 -0.3370E-02 -0.3917E-02 -0.2483E-02 -0.4534E-02  0.3827E-02 -0.1308E-02  0.4254E-03 -0.2282E-02
  0.1842E-02 -0.3190E-02 -0.7938E-03  0.9036E-04  0.1375E-02 -0.2371E-02 -0.2039E-02 -0.1922E-02 -0.7006E-03 -0.1336E-02 -0.2387E-02
  0.2526E-02  0.4330E-02 -0.1032E-02  0.5103E-02 -0.2588E-02 -0.5865E-02  0.3225E-02  0.3733E-03  0.4095E-02  0.1430E-02  0.1919E-02
 -0.7095E-02 -0.3827E-02  0.4945E-02 -0.4222E-02 -0.1069E-02 -0.3718E-02  0.6345E-02  0.3605E-02  0.4496E-02 -0.5230E-03 -0.8314E-02
  0.3488E-02 -0.4565E-03  0.4387E-02  0.1416E-02 -0.2404E-02  0.2606E-03 -0.2766E-02 -0.2553E-02 -0.1401E-03
 -0.3538E-03 -0.4393E-02 -0.2316E-02 -0.2177E-02  0.7721E-02  0.8930E-03 -0.1112E-02  0.2765E-02  0.3698E-02  0.1059E-02  0.5765E-02
  0.3627E-02 -0.2977E-02  0.7100E-03  0.1528E-02  0.5948E-03 -0.4426E-02 -0.1867E-04  0.2042E-02  0.1612E-02  0.8746E-03  0.1506E-02
  0.5864E-02  0.6076E-02 -0.1492E-02  0.3509E-02 -0.1090E-04 -0.3299E-02  0.3112E-02 -0.1417E-02  0.4994E-02 -0.5436E-02  0.2656E-02
 -0.5784E-02 -0.6605E-03 -0.3000E-02  0.1255E-02  0.1161E-02  0.2726E-03  0.1311E-02 -0.3984E-03 -0.1082E-02  0.1073E-02 -0.2598E-04
 -0.6007E-03  0.3845E-02 -0.2443E-02 -0.2977E-02  0.3250E-02 -0.3955E-02 -0.3827E-02 -0.4872E-03  0.6834E-02  0.4213E-02  0.3181E-02
 -0.1644E-02 -0.1273E-03  0.2731E-02 -0.3367E-03  0.3035E-02 -0.2753E-02  0.1871E-02  0.1114E-02  0.5709E-02  0.9585E-03  0.2198E-02
  0.2873E-02  0.1501E-03 -0.1993E-02  0.3672E-02 -0.9803E-02 -0.1058E-02 -0.4581E-03  0.4363E-02 -0.2900E-02 -0.1933E-02 -0.1675E-02
  0.4215E-02  0.2042E-03 -0.2634E-02 -0.1390E-02  0.2819E-02 -0.3272E-02 -0.6008E-03  0.2411E-02 -0.2671E-02 -0.3011E-02  0.3500E-02
  0.3095E-02  0.4113E-02 -0.1315E-02  0.4112E-02  0.2847E-02 -0.8023E-03 -0.1107E-02 -0.2308E-02  0.3227E-03  0.9413E-05  0.2166E-02
 -0.1711E-03 -0.8187E-03  0.3082E-03  0.5927E-02  0.1743E-02  0.2869E-02  0.2481E-02 -0.1780E-02 -0.2764E-02  0.2159E-02  0.1709E-02
 -0.7260E-03 -0.3928E-02
  0.1490E-02  0.3518E-02  0.2944E-02 -0.2007E-02  0.3942E-02 -0.2450E-02  0.1106E-02 -0.1582E-02  0.1894E-02  0.3899E-03  0.7082E-02
  0.1597E-02 -0.2129E-02 -0.7481E-03 -0.5002E-02 -0.1290E-02  0.1668E-03 -0.8450E-03  0.1283E-02 -0.5088E-02 -0.3474E-02  0.1483E-03
 -0.8993E-03 -0.9554E-03 -0.3314E-02 -0.1787E-02  0.1506E-02  0.1769E-02 -0.3423E-04  0.4372E-02 -0.3790E-02 -0.5439E-02  0.1458E-02
  0.1318E-02  0.1832E-03 -0.1498E-02  0.4591E-02  0.8654E-02  0.1186E-02 -0.1584E-02  0.3891E-02  0.3040E-02  0.4639E-02 -0.6569E-03
 -0.5999E-03  0.1937E-02 -0.8725E-03  0.4730E-02 -0.2885E-02 -0.8107E-02  0.4719E-02  0.5454E-02 -0.3390E-03  0.4723E-02 -0.2330E-02
 -0.8426E-03  0.3603E-03  0.2306E-02 -0.9951E-03
  0.1266E-02 -0.1275E-02  0.1520E-02 -0.1723E-02 -0.4503E-02 -0.1472E-03  0.1092E-03 -0.4869E-02  0.6451E-03  0.3257E-03  0.3194E-02
  0.2766E-02 -0.5228E-04 -0.3081E-02 -0.6970E-02 -0.6890E-02 -0.2869E-02 -0.3921E-02  0.6410E-04  0.5216E-02  0.2336E-02 -0.1001E-01
 -0.3175E-02  0.3087E-02 -0.4278E-02  0.1531E-02  0.3914E-02  0.2390E-02  0.2181E-02  0.2089E-02 -0.2016E-02 -0.7722E-02 -0.2993E-02
  0.3283E-02  0.4448E-02  0.3970E-02  0.1501E-02  0.3163E-03  0.5133E-03  0.8495E-05  0.2669E-02  0.1894E-02 -0.1213E-02 -0.2430E-02
 -0.8440E-03 -0.2708E-02  0.1602E-02 -0.3930E-02  0.2306E-02  0.1038E-02 -0.1503E-03 -0.1680E-02 -0.6939E-02  0.1073E-02 -0.1292E-02
 -0.4135E-02 -0.6685E-02  0.8594E-04  0.3514E-02 -0.4057E-03  0.1656E-03
  0.1390E-02 -0.7340E-03 -0.2098E-02  0.3886E-03 -0.2826E-02 -0.2138E-02  0.1338E-02 -0.2396E-02 -0.3197E-02  0.1450E-02  0.4529E-03
  0.1287E-03 -0.1174E-02  0.1918E-02 -0.2544E-02  0.1466E-03  0.9065E-04 -0.5759E-03 -0.2159E-02  0.6063E-02 -0.2275E-02 -0.5459E-02
  0.7283E-03 -0.6069E-04  0.3901E-02 -0.5508E-02  0.6331E-02  0.2624E-02  0.1570E-02  0.1785E-02 -0.2285E-02 -0.9247E-02 -0.2663E-02
 -0.5484E-02  0.5778E-02  0.7725E-02 -0.1696E-02  0.1683E-02 -0.1855E-02  0.4472E-03  0.1152E-02  0.6342E-02  0.1285E-03 -0.3172E-03
 -0.5031E-02 -0.2340E-02  0.3916E-02  0.2709E-02 -0.8495E-03 -0.5845E-02  0.2568E-03 -0.2296E-02  0.8688E-03  0.6020E-02 -0.4809E-02
  0.6162E-02 -0.4058E-02 -0.1102E-02 -0.2444E-02 -0.5146E-02 -0.1631E-02  0.1423E-02 -0.4582E-02
  0.3606E-03  0.1677E-03 -0.6022E-02 -0.3768E-03  0.7912E-03  0.2687E-02 -0.2250E-02 -0.2880E-02 -0.8690E-03  0.2678E-02 -0.6187E-02
 -0.5978E-03  0.1862E-02  0.4598E-02  0.4791E-03  0.5747E-02  0.7883E-03  0.3316E-02  0.1001E-02  0.1459E-02 -0.8070E-02 -0.3430E-02
 -0.4368E-03  0.3402E-02 -0.2915E-02 -0.7685E-03  0.3511E-02  0.9253E-03 -0.1317E-02  0.4703E-03 -0.2201E-02 -0.3169E-02 -0.1925E-02
 -0.6119E-03  0.3860E-02  0.8951E-03  0.2313E-02 -0.1582E-02  0.2590E-02  0.5481E-02 -0.1496E-02  0.1170E-02  0.4205E-02 -0.8990E-03
 -0.2106E-02 -0.3951E-02  0.2356E-02  0.3871E-02  0.1547E-04  0.3058E-03 -0.7194E-02 -0.2424E-02  0.2549E-02 -0.1980E-02 -0.6269E-02
 -0.2740E-02  0.3696E-02 -0.5416E-02  0.4010E-02  0.1256E-02 -0.8326E-03  0.2918E-02  0.1850E-02 -0.8958E-03 -0.1698E-02
 -0.1152E-02  0.5633E-02 -0.4111E-02  0.1408E-03  0.4869E-03 -0.2921E-03 -0.1858E-02 -0.2628E-02  0.2386E-02  0.3260E-02  0.5109E-02
 -0.1370E-02  0.5669E-02  0.2197E-02  0.9791E-03  0.8576E-03  0.2978E-03  0.2680E-02 -0.3589E-03 -0.8476E-02 -0.6317E-02 -0.7849E-02
  0.2566E-02 -0.4522E-02 -0.2186E-02  0.1339E-02 -0.9929E-03 -0.1124E-02  0.2040E-02 -0.6620E-02 -0.3997E-02 -0.1668E-02 -0.5321E-02
 -0.2393E-02  0.2376E-02 -0.6925E-04  0.5927E-02 -0.6689E-03  0.4875E-02 -0.1344E-02  0.5261E-03 -0.1938E-02 -0.1779E-02  0.3255E-02
 -0.2698E-02  0.2940E-02 -0.6093E-03 -0.9878E-05 -0.4051E-02 -0.4875E-02 -0.3510E-02  0.4007E-02 -0.3237E-02 -0.5221E-02 -0.3192E-02
  0.1427E-02  0.5258E-02  0.4078E-03 -0.7103E-03 -0.9805E-02  0.4754E-02  0.1771E-02  0.2232E-02  0.2324E-02  0.6491E-03 -0.5786E-02
  0.9324E-03
 -0.1558E-02 -0.5975E-02  0.1165E-03 -0.7682E-03  0.4768E-02  0.8810E-03  0.3017E-03  0.5855E-02 -0.4813E-03 -0.2003E-02  0.3113E-02
  0.3356E-02 -0.5070E-03  0.3374E-03 -0.1763E-02  0.3975E-02  0.2514E-03  0.9640E-03 -0.6006E-02 -0.1498E-02  0.8519E-03 -0.1342E-02
  0.6516E-02  0.1060E-03 -0.2235E-02  0.1415E-02 -0.5694E-02 -0.3290E-02  0.2521E-02 -0.2758E-02 -0.3074E-03  0.8950E-03  0.2443E-04
 -0.1207E-03 -0.2102E-02  0.1570E-02  0.1818E-02  0.2526E-02  0.1689E-02 -0.5980E-03  0.3415E-03 -0.1221E-02 -0.7322E-02 -0.2009E-02
 -0.4388E-02  0.5962E-03 -0.2207E-02 -0.7030E-02 -0.4436E-02  0.7778E-04 -0.7919E-02 -0.2845E-03 -0.3129E-02  0.2050E-02 -0.1766E-03
 -0.9938E-05  0.4428E-02 -0.1117E-02  0.1380E-01  0.3907E-02 -0.4352E-02 -0.9445E-03  0.3457E-02  0.5598E-02 -0.1377E-02 -0.4926E-02
  0.5120E-03 -0.7804E-02  0.7622E-02
 -0.1283E-02  0.2628E-02  0.1422E-02  0.1259E-04  0.6050E-02  0.9695E-03 -0.5368E-02  0.5001E-02 -0.4484E-02  0.7621E-03  0.6812E-02
 -0.3747E-03 -0.1369E-03 -0.2681E-02  0.2539E-03 -0.2887E-02  0.2981E-02 -0.3286E-02 -0.3692E-02 -0.2899E-02  0.3383E-02  0.2848E-02
  0.1575E-02  0.1866E-02  0.2560E-02 -0.5590E-02 -0.1161E-02 -0.1387E-02  0.1669E-02  0.4206E-02  0.1605E-02  0.2026E-02 -0.9108E-03
  0.1541E-02 -0.1637E-02 -0.2825E-02  0.5525E-03 -0.1485E-02 -0.5650E-03  0.3877E-02  0.9505E-03 -0.5507E-02 -0.1494E-02 -0.6445E-02
  0.5484E-02  0.3012E-02  0.1860E-02 -0.6127E-02 -0.1375E-02  0.1728E-02  0.2920E-02 -0.7015E-03 -0.3926E-02  0.3085E-03  0.4718E-02
  0.3487E-02  0.4139E-02 -0.3408E-02  0.8403E-02 -0.1397E-02 -0.8699E-03  0.2938E-02  0.2648E-02 -0.1563E-02  0.3826E-02  0.4997E-02
 -0.1087E-02  0.3621E-03 -0.2575E-02 -0.5895E-03  0.3978E-02
  0.6122E-02
  0.2002E-01 -0.1942E-01 -0.1175E-01
  0.6783E-02  0.1014E-01  0.2304E-01  0.2846E-01 -0.1722E-01
  0.3306E-02 -0.9611E-02  0.9403E-02 -0.6819E-02  0.8698E-02  0.2474E-01  0.5046E-02
  0.1175E-01 -0.5018E-03 -0.6994E-02 -0.9964E-02  0.4978E-02  0.8387E-02 -0.1019E-01 -0.6713E-03  0.3460E-01
 -0.4178E-02 -0.9577E-02 -0.1536E-01 -0.1713E-01 -0.1130E-02  0.1102E-01 -0.1794E-01  0.3469E-01 -0.2542E-01 -0.1180E-01 -0.1097E-01
  0.5397E-02  0.9269E-02  0.7960E-02 -0.1526E-01  0.1580E-01 -0.6879E-02 -0.1463E-01  0.7343E-03  0.8537E-02 -0.2045E-01  0.3128E-02
 -0.6712E-03  0.2021E-02
 -0.4350E-02  0.4083E-02 -0.1156E-01  0.1418E-02  0.5005E-02  0.1130E-01 -0.2331E-02 -0.3940E-02  0.1223E-01  0.4513E-03  0.1062E-01
  0.1605E-03 -0.1820E-01  0.2346E-02  0.1182E-02
 -0.6930E-02  0.4377E-02  0.8015E-02 -0.1741E-01  0.3461E-02 -0.3071E-02  0.5801E-02 -0.6645E-03 -0.2700E-02  0.3176E-02  0.8073E-02
 -0.4293E-02  0.3007E-02  0.5272E-02 -0.2391E-02  0.3724E-02 -0.2334E-02
 -0.5054E-03  0.6205E-02  0.1029E-01 -0.9592E-03  0.6011E-02 -0.1417E-01  0.2324E-04  0.4816E-03  0.1403E-02  0.6838E-02 -0.6056E-02
 -0.4342E-02 -0.4449E-03 -0.6518E-02 -0.1458E-01 -0.3431E-02 -0.8214E-02 -0.3450E-02  0.4447E-03
 -0.2273E-02  0.3804E-02 -0.1736E-02  0.4952E-02  0.1435E-02  0.5528E-02 -0.4718E-03  0.4777E-02 -0.4897E-02 -0.1431E-02 -0.1252E-02
  0.9857E-02  0.3289E-02 -0.3886E-02 -0.2922E-02  0.8661E-03 -0.1094E-02 -0.7611E-04  0.6095E-02 -0.6004E-02  0.5548E-02
  0.3452E-02 -0.1903E-02  0.5441E-02 -0.1414E-02  0.4100E-03 -0.5800E-02 -0.5071E-02 -0.2193E-02  0.1968E-02  0.9939E-03  0.6379E-02
  0.7632E-02  0.1960E-04 -0.7948E-02 -0.2579E-02 -0.8548E-03 -0.5168E-02  0.2584E-02  0.1124E-01 -0.2192E-02  0.7707E-03 -0.6005E-03
  0.5784E-02
 -0.2334E-02 -0.2274E-02 -0.1010E-02  0.1023E-02 -0.6350E-02  0.4404E-02  0.8864E-03 -0.2102E-02  0.7827E-02  0.4751E-03 -0.3258E-02
  0.3022E-02  0.3240E-02 -0.6387E-02  0.8846E-02 -0.4063E-02 -0.5162E-02  0.5416E-03  0.2486E-02 -0.2834E-02  0.9753E-02  0.5575E-02
  0.3730E-02 -0.9552E-03 -0.4763E-02
 -0.5419E-02 -0.4769E-02  0.4595E-03 -0.6005E-02  0.6730E-02 -0.2689E-02  0.6022E-02 -0.1456E-02  0.2639E-02  0.4949E-02 -0.3315E-02
  0.3589E-02 -0.6059E-04 -0.1616E-03 -0.2519E-02 -0.1467E-02 -0.2800E-02  0.3913E-02  0.4402E-02  0.2147E-02  0.2931E-02 -0.2866E-02
 -0.1727E-02  0.4388E-02 -0.4177E-02 -0.6971E-02  0.7514E-02
 -0.4030E-02 -0.1111E-03  0.3849E-02  0.2311E-02  0.3598E-03  0.7712E-02  0.1634E-02 -0.4511E-02  0.5100E-02  0.1982E-02 -0.3928E-02
  0.3159E-02 -0.8569E-03  0.2366E-02  0.8767E-03  0.2610E-03 -0.5778E-02 -0.5606E-03  0.3598E-02  0.2623E-02 -0.9568E-04  0.2587E-02
 -0.3577E-02  0.6887E-02 -0.1456E-02  0.2157E-02  0.1790E-02  0.6072E-02  0.6016E-02
 -0.1225E-02 -0.3017E-03  0.6038E-03  0.1350E-02  0.7870E-02  0.1024E-01  0.1417E-02  0.2531E-02  0.2193E-02 -0.1449E-02 -0.2554E-02
  0.1070E-02  0.8303E-03  0.3526E-02  0.2905E-02  0.2930E-02  0.1967E-02  0.8369E-03  0.1932E-02 -0.9312E-03 -0.1719E-03  0.1690E-02
  0.7165E-03 -0.4408E-02 -0.5593E-02 -0.5219E-02  0.5479E-03  0.7795E-04 -0.4657E-02 -0.3749E-02 -0.8323E-03
  0.2696E-04  0.3227E-02  0.3008E-02  0.1855E-02 -0.2005E-02 -0.2560E-02 -0.4843E-02 -0.3666E-02 -0.1929E-02  0.3073E-02 -0.2584E-02
  0.2399E-02  0.2956E-02 -0.6358E-03 -0.3572E-03 -0.9031E-03 -0.1364E-02 -0.3515E-02 -0.3290E-02  0.4487E-03 -0.1854E-02  0.6287E-02
  0.7458E-02  0.8174E-04 -0.3189E-02 -0.6169E-03  0.1628E-03  0.6776E-03  0.2493E-02  0.4375E-02 -0.3901E-02 -0.2671E-03 -0.3122E-02
 -0.3356E-03 -0.5742E-03 -0.3051E-02  0.3936E-02  0.1618E-02  0.4124E-02 -0.4968E-03 -0.7355E-03 -0.1475E-03  0.8971E-04 -0.3029E-02
 -0.6350E-03 -0.1871E-02  0.4997E-02  0.4824E-03 -0.1736E-02 -0.8600E-03 -0.4843E-02 -0.2139E-02  0.3804E-02 -0.5742E-02 -0.2723E-02
  0.4422E-02 -0.4515E-02 -0.8720E-03  0.4188E-04 -0.3219E-02  0.1957E-02  0.2683E-02 -0.4583E-02  0.2423E-02  0.1284E-02 -0.3702E-02
  0.3825E-03 -0.1649E-02
